Chunk_size,Chunk_Overlap,Top_N,Distance_Function,Time,Story Number,Question Number,isQuestionBad,isAnswerAbsent,EM,Precision,Recall,F1,Original Question,Correct Answer,Normalized Actual Answer,Predicted Answer,Normalized Predicted Answer,EM Fail,Chunk Retrieval Failure,Answer Generation Failure,Answer Too Long,Question Type,Did not retrieve correct chunk,Did not generate correct answer,Answer too long,Answer is the same meaning,Better answer
100,0,2,cosine,8957.250516,47,2,0,0,0,0,0,0,What is Cristina Fernandez position?,President ,presid,"1. Defending an increase in policies.
    2. Opposed to non-inclusion of spotlight on Michelle Obama.",1. defend increas polici 2. oppos non-inclus spotlight michel obama,1,0,1,0,what,,,,,
100,0,2,cosine,8981.476156,47,3,0,0,0,0.5,1,0.666666667,Who is Cristina Fernandez?,President ,presid, Argentine President,argentin presid,1,0,0,1,who,,,,,
100,0,2,cosine,8981.476331,47,4,0,1,,,,,When did higher food prices occur?,,,,,,,,,when,,,,,
100,0,2,cosine,9004.323887,47,5,0,0.33,0,1,0.3,0.461538462,What do farmers say?,"countered that they need to reinvest the profits and that the higher taxes make it difficult for them to make a living.
",counter need reinvest profit higher tax make difficult make live, They need to reinvest profits.,need reinvest profit,1,1,0,0,what,,,,,
100,0,2,cosine,9031.356339,47,8,0,0,0,0.428571429,1,0.6,Where should profits from higher food prices go?,"spread to help the poor.
",spread help poor,"1) To help the poor (spread to them).
    2) Reinvestment (for farmers).",1 help poor spread 2 reinvest farmer,1,1,0,0,where,,,,,
100,0,2,cosine,9058.194661,47,9,0,0,0,0,0,0,Who appealed for dialogue and respect?,President Cristina Fernandez ,presid cristina fernandez,1. John B. Mattingly (ACS Commissioner),1. john b. mattingli ac commission,1,1,0,0,who,,,,,
100,0,2,cosine,9086.114805,48,0,0,0,0,0.5,1,0.666666667,The Formula One season resumes with the Belgian Grand Prix when?,August 28.,28-Aug,28 August (year not specified),28 august year specifi,1,0,0,1,when,,,,,
100,0,2,cosine,9108.981523,48,1,0,0,1,1,1,1,Where did Alonso win?,British Grand Prix ,british grand prix, British Grand Prix,british grand prix,0,0,0,0,where,,,,,
100,0,2,cosine,9133.597831,48,2,0,0,0,0.666666667,1,0.8,when is the Belgian Grand Prix?,August 28.,28-Aug,28 August (Sunday),28 august sunday,1,0,0,1,when,,,,,
100,0,2,cosine,9157.386141,48,3,0,0,0,0.25,1,0.4,where did Alonso win a grand prix at?,British ,british,1. British (Grand Prix),1. british grand prix,1,1,0,0,where,,,,,
100,0,2,cosine,9181.83031,48,4,0,0,0,0,0,0,Where was Fernando Alonso's victory?,British Grand Prix ,british grand prix,1. Silverstone (UK),1. silverston uk,1,0,1,0,where,,,,,
100,0,2,cosine,9206.10349,48,5,0,0,0,1,0.75,0.857142857,Who expects Ferrari to win races?,president Luca di Montezemolo ,presid luca di montezemolo, Luca di Montezemolo,luca di montezemolo,1,0,0,1,who,,,,,
100,0,2,cosine,9231.492487,48,6,0,0,0,0,0,0,When does the F1 season resume?,"later this month.
",later month,28 August (Spa),28 august spa,1,1,0,0,when,,,,,
100,0,2,cosine,9259.776639,48,7,0,0,0,1,0.75,0.857142857,Who expects Ferrari to win races in the second half of the 2011 season?,president Luca di Montezemolo ,presid luca di montezemolo, Luca di Montezemolo,luca di montezemolo,1,0,0,1,who,,,,,
100,0,2,cosine,9285.651567,49,1,0.33,0,0,0.142857143,0.142857143,0.142857143,What follows after suspected suicide attack?,Hundreds of Pakistani residents have taken up arms and are battling local ,hundr pakistani resid taken arm battl local,"1. Outrage among residents
    2. DEA investigation",1. outrag among resid 2. dea investig,1,1,0,0,what,,,,,
100,0,2,cosine,9308.928026,49,2,0,0,0,0.4,1,0.571428571,Who is using heavy weapons?,Both the residents and Taliban ,resid taliban,"1) Residents
    2) Taliban fighters",1 resid 2 taliban fighter,1,0,0,1,who,,,,,
100,0,2,cosine,9335.251797,49,3,0,0,1,1,1,1,How many Pakistanis have been displaced by fighting?,2 million ,2 million,2 million,2 million,0,0,0,0,how many,,,,,
100,0,2,cosine,9357.580877,49,4,0,0,0,0,0,0,Where is the Pakistan army fighting the Taliban militants?,"near the Afghanistan border.
",near afghanistan border, Northwest Pakistan,northwest pakistan,1,1,0,0,where,,,,,
100,0,2,cosine,9378.033328,49,5,0,0.33,0,0,0,0,Where are they fighting?,Upper Dir district ,upper dir district,"1. Bosnia
    2. Kosovo
    3. Liberia",1. bosnia 2. kosovo 3. liberia,1,1,0,0,where,,,,,
100,0,2,cosine,9397.526406,49,7,0,0,0,0,0,0,Who is fighting?,"Pakistani military and Taliban militants.
",pakistani militari taliban milit,"1. Rebels/Militants
    2. Government",1. rebels/milit 2. govern,1,1,0,0,who,,,,,
100,0,2,cosine,9420.086898,49,8,0,0.33,0,0,0,0,What does the U.N. say?,"an estimated 2 million Pakistanis have been displaced by fighting between the Pakistani military and Taliban militants.
",estim 2 million pakistani displac fight pakistani militari taliban milit,5 permanent members of Security Council include US.,5 perman member secur council includ us,1,1,0,0,what,,,,,
